id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,production_countries,spoken_languages,vote_average,vote_count,popularity,tagline,homepage,budget,revenue
37724,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.",Action|Adventure|Thriller,spy|secret agent|sociopath|killer|art gallery|british secret service|istanbul turkey|imax|uzi|booby trap|impersonating a police officer|macao,Daniel Craig|Judi Dench|Javier Bardem|Ralph Fiennes|Naomie Harris|Bérénice Marlohe|Albert Finney|Ben Whishaw|Rory Kinnear|Ola Rapace,Barbara Broccoli|Callum McDougall|Gregg Wilson|Michael G. Wilson,2012/10/25,143,Columbia Pictures,United Kingdom|United States of America,English,6.9,7604,93.004993,Think on your sins.,http://www.skyfall-movie.com,200000000,1108561013
558,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",Action|Adventure|Fantasy,dual identity|love of one's life|pizza boy|marvel comic|sequel|superhero|doctor|scientist|tentacle|death|super villain,Tobey Maguire|Kirsten Dunst|James Franco|Alfred Molina|Rosemary Harris|Donna Murphy|J.K. Simmons|Daniel Gillies|Dylan Baker|Willem Dafoe,Joseph M. Caracciolo Jr.|Stan Lee|Laura Ziskin|Avi Arad|Lorne Orleans|Kevin Feige|Grant Curtis|Joseph M. Caracciolo,2004/6/25,127,Columbia Pictures|Laura Ziskin Productions|Marvel Enterprises,United States of America,English|Pусский|普通话,6.7,4321,35.149586,There's a hero in all of us.,http://www.sonypictures.com/movies/spider-man2/,200000000,783766341
68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",Action|Adventure|Science Fiction,terrorist|war on terror|tennessee|malibu|marvel comic|superhero|based on comic book|tony stark|iron man|aftercreditsstinger|marvel cinematic universe|mandarin|3d|war machine|iron patriot|extremis,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Guy Pearce|Rebecca Hall|Jon Favreau|Ben Kingsley|James Badge Dale|Stephanie Szostak|Paul Bettany,Stan Lee|Kevin Feige|Charles Newirth|Jon Favreau|Louis D'Esposito|Alan Fine|Victoria Alonso|Dan Mintz|Bing Wu|Wen-ge Xiao|Stephen Broussard,2013/4/18,130,Marvel Studios,China|United States of America,English,6.8,8806,77.68208,Unleash the power behind the armor.,http://marvel.com/ironman3,200000000,1215439994
12155,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",Family|Fantasy|Adventure,based on novel|fictional place|queen|fantasy|alice in wonderland|fantasy world|3d,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover|Marton Csokas|Lindsay Duncan|Matt Lucas|Geraldine James|Tim Pigott-Smith,Chris Lebenzon|Jennifer Todd|Suzanne Todd|Richard D. Zanuck|Katterli Frauenfelder|Joe Roth|Peter M. Tobyansen|Derek Frey|Tom C. Peitzman,2010/3/3,108,"Walt Disney Pictures|Team Todd|Tim Burton Productions|Roth Films|Zanuck Company, The",United States of America,English,6.4,4645,78.530105,You're invited to a very important date.,http://disney.go.com/wonderland/,200000000,1025491110
36668,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",Adventure|Action|Science Fiction|Thriller,mutant|marvel comic|based on comic book|superhuman|beast|cyclops|aftercreditsstinger,Hugh Jackman|Halle Berry|Ian McKellen|Patrick Stewart|Famke Janssen|Anna Paquin|Kelsey Grammer|Shawn Ashmore|Aaron Stanford|Ellen Page,Ralph Winter|Lauren Shuler Donner|Stan Lee|Avi Arad|Kevin Feige|James M. Freitag|Ross Fanger|John Palermo|Kurt Williams|Lee Cleary|David Gorder|Luca Marco Paracels,2006/5/24,104,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment|Major Studio Partners|Bad Hat Harry Productions|thinkfilm|Marvel Enterprises|X3 Canada Productions|X3US Productions|XM3 Service,Canada|United Kingdom|United States of America,English,6.3,3525,3.857526,Take a Stand,,210000000,459359555
62211,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,Animation|Family,monster|dormitory|games|animation|best friend|university|scary|aftercreditsstinger,Billy Crystal|John Goodman|Steve Buscemi|Helen Mirren|Noah Johnston|Peter Sohn|Joel Murray|Sean Hayes|Dave Foley|Charlie Day,Andrew Stanton|Lee Unkrich|John Lasseter|Kori Rae|Peter Doctor,2013/6/20,104,Walt Disney Pictures|Pixar Animation Studios,United States of America,English,7,3528,89.186492,School never looked this scary.,,200000000,743559607
8373,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",Science Fiction|Action|Adventure,egypt|sun|chaos|symbol|artifact|transformers|tank|robot|imax|duringcreditsstinger,Shia LaBeouf|Megan Fox|Josh Duhamel|Rainn Wilson|Tyrese Gibson|John Turturro|Kevin Dunn|Julie White|Ramón Rodríguez|Isabel Lucas,Steven Spielberg|Michael Bay|Don Murphy|K.C. Hodenfield|Ian Bryce|Lorenzo di Bonaventura|Kenny Bates|Tom DeSanto|Brian Goldner|Mark Vahradian|Allegra Clegg|Matthew Cohan|Luca Marco Paracels,2009/6/19,150,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro Studios|Revolution Sun Studios,United States of America,English|Español,6,3138,21.939663,Revenge is coming.,http://www.transformersmovie.com/,150000000,836297228
91314,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",Science Fiction|Action|Adventure,sequel|alien|transformers|giant robot|robot|imax|transforming robot,Mark Wahlberg|Stanley Tucci|Kelsey Grammer|Nicola Peltz|Jack Reynor|Titus Welliver|Sophia Myles|Li Bingbing|T.J. Miller|James Bachman,Steven Spielberg|Michael Bay|Don Murphy|K.C. Hodenfield|Ian Bryce|Lorenzo di Bonaventura|Dany Wolf|Tom DeSanto|Brian Goldner|Mark Vahradian|Allegra Clegg|Matthew Cohan|Michael Kase|Luca Marco Paracels,2014/6/25,165,Paramount Pictures|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|China Movie Channel|Hasbro Studios|Ian Bryce Productions|Revolution Sun Studios,United States of America,English,5.8,3095,116.840296,This is not war. It's extinction.,http://www.transformersmovie.com,210000000,1091405097
68728,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",Fantasy|Adventure|Family,circus|witch|magic|hope|illusion|lost|magic trick|wizard|3d,James Franco|Mila Kunis|Rachel Weisz|Michelle Williams|Zach Braff|Bill Cobbs|Joey King|Tony Cox|Stephen R. Hart|Abigail Spencer,Philip Steuer|Grant Curtis|Joe Roth|Joshua Donen|Palak Patel,2013/3/7,130,Walt Disney Pictures|Roth Films,United States of America,English,5.7,3530,46.985445,"In Oz, nothing is what it seems",http://www.ozthegreatandpowerfulmovie.com,200000000,491868548
102382,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",Action|Adventure|Fantasy,obsession|marvel comic|sequel|based on comic book|electrocution|medical experiment|electricity|super powers,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Campbell Scott|Embeth Davidtz|Colm Feore|Paul Giamatti|Sally Field|Max Charles,Avi Arad|Matt Tolmach,2014/4/16,142,Columbia Pictures|Marvel Enterprises|Avi Arad Productions|Matt Tolmach Productions,United States of America,English,6.5,4179,89.270217,No more secrets.,http://www.theamazingspiderman.com,200000000,705717432
20526,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",Adventure|Action|Science Fiction,artificial intelligence|secret identity|computer program|dystopia|computer|deception|duel|motorcycle|neon light|autocracy,Garrett Hedlund|Jeff Bridges|Olivia Wilde|Bruce Boxleitner|Yaya DaCosta|Serinda Swan|Beau Garrett|Elizabeth Mathis|James Frain|Amy Esterle,Steven Lisberger|Donald Kushner|Jeffrey Silver|Sean Bailey|Steve Gaub|Bruce Franklin|Justis Greene|Justin Springer|Luca Marco Paracels,2010/12/10,125,Walt Disney Pictures|LivePlanet|Prana Studios|Sean Bailey Productions|Revolution Sun Studios|Kontsept Film Company,United States of America,English,6.3,2841,73.79505,The Game Has Changed.,http://disney.go.com/tron/,170000000,400062763
49013,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,Animation|Family|Adventure|Comedy,car race|sequel|comedy|anthropomorphism|best friend|duringcreditsstinger,Owen Wilson|Larry the Cable Guy|Michael Caine|Emily Mortimer|John Turturro|Eddie Izzard|Thomas Kretschmann|Joe Mantegna|Peter Jacobson|Bruce Campbell,Mark Nielsen|Denise Ream,2011/6/11,106,Walt Disney Pictures|Pixar Animation Studios,United States of America,English|日本語|Italiano|Français,5.8,2033,49.98659,Ka-ciao!,http://www.disney.go.com/cars/,200000000,559852396
44912,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",Adventure|Action|Thriller|Science Fiction,dc comics|transformation|superhero|alien|alien infection|magical object|protector|super powers|origin|3d,Ryan Reynolds|Blake Lively|Peter Sarsgaard|Tim Robbins|Mark Strong|Temuera Morrison|Jenna Craig|Jon Tenney|Mike Doyle|NicK Jandl,Donald De Line|Herb Gains|Andrew Haas|Greg Berlanti|Geoff Johns,2011/6/16,114,De Line Pictures|Warner Bros.|DC Entertainment,United States of America,English,5.1,2487,51.872839,"In our darkest hour, there will be light.",http://greenlanternmovie.warnerbros.com/,200000000,219851172
10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",Animation|Family|Comedy,hostage|college|toy|barbie|animation|escape|day care|teddy bear|duringcreditsstinger|toy comes to life|personification|inanimate objects coming to life|toy story,Tom Hanks|Tim Allen|Ned Beatty|Joan Cusack|Michael Keaton|Whoopi Goldberg|Bonnie Hunt|Wallace Shawn|John Ratzenberger|Don Rickles,John Lasseter|Darla K. Anderson|Nicole Paradis Grindle,2010/6/16,103,Walt Disney Pictures|Pixar Animation Studios,United States of America,English|Español,7.6,4597,59.995418,No toy gets left behind.,http://disney.go.com/toystory/,200000000,1066969703
534,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",Action|Science Fiction|Thriller,saving the world|artificial intelligence|prophecy|san francisco|cyborg|killer robot|gas station|post-apocalyptic|dystopia|army|firearm|wartime|los angeles,Christian Bale|Sam Worthington|Anton Yelchin|Moon Bloodgood|Bryce Dallas Howard|Helena Bonham Carter|Common|Roland Kickinger|Michael Ironside|Jane Alexander,Mario Kassar|Joel B. Michaels|Chantal Feghali|Moritz Borman|Jeffrey Silver|Andrew G. Vajna|Steve Gaub|Dan Lin|Jeanne Allgood|Anjalika Mathur Nigam|Derek Anderson|Bruce Franklin|Victor Kubicek|Peter D. Graves|Don Zepfel|April A. Janow,2009/5/20,115,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,Germany|Italy|United Kingdom|United States of America,English|Italiano,5.9,2463,71.862892,The End Begins.,https://www.warnerbros.com/terminator-salvation,200000000,371353001
168259,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,Action,car race|speed|revenge|suspense|car|race|muscle car,Vin Diesel|Paul Walker|Dwayne Johnson|Michelle Rodriguez|Tyrese Gibson|Ludacris|Jordana Brewster|Djimon Hounsou|Tony Jaa|Ronda Rousey,Michael Fottrell|Neal H. Moritz|Vin Diesel|Chris Morgan|Samantha Vincent|Brandon Birtell|F. Valentino Morales,2015/4/1,137,"Universal Pictures|Original Film|Fuji Television Network|Dentsu|One Race Films|China Film Co.|Québec Production Services Tax Credit|Media Rights Capital (MRC)|Abu Dhabi Film Commission|Colorado Office of Film, Television & Media",Japan|United States of America,English,7.3,4176,102.322217,Vengeance Hits Home,http://www.furious7.com/,190000000,1506249360
